id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1185749.0,Condo in Chicago · ★4.89 · 3 bedrooms · 4 beds · 1 bath,1664593,Matt And Christy,0.0,Near West Side,41.87033,-87.6826,Entire home/apt,240.0,3,363,13-11-2023,2.83,1,81,21,R23000099312
3083343.0,Rental unit in Chicago · ★4.72 · 2 bedrooms · 3 beds · 1 bath,209564,Ami,0.0,Logan Square,41.91533279,-87.67047882,Entire home/apt,114.0,2,129,26-11-2023,1.16,6,0,13,R18000036344
1195259.0,Rental unit in Chicago · ★4.90 · 2 bedrooms · 2 beds · 1 bath,2899484,Jason,0.0,West Town,41.90914,-87.67859,Entire home/apt,138.0,32,212,10-10-2023,1.65,2,239,7,R19000037818
3172794.0,Home in Chicago · ★4.89 · 6 bedrooms · 9 beds · 2.5 baths,16090300,John,0.0,Logan Square,41.91634,-87.69335,Entire home/apt,1093.0,1,81,21-07-2023,0.71,9,363,7,R17000015252
1242709.0,Rental unit in Evanston · ★4.31 · 2 bedrooms · 2 beds · 1 bath,1254363,Mark,0.0,Rogers Park,42.01938,-87.67985,Entire home/apt,149.0,7,16,15-10-2022,0.15,1,364,0,0
1304049.0,Home in Chicago · ★4.65 · 1 bedroom · 1 bed · 1 bath,7089017,Sharon,0.0,Near West Side,41.86967,-87.68284,Private room,103.0,32,123,09-10-2023,0.98,1,365,5,R17000015307
3267902.0,Rental unit in Chicago · ★4.92 · 1 bedroom · 3 beds · 1 bath,2676165,Richard,0.0,Edgewater,41.98908,-87.66697,Entire home/apt,89.0,2,372,04-12-2023,3.21,1,304,44,R23000104940
1321332.0,Home in Chicago · ★4.84 · 4 bedrooms · 11 beds · 3.5 baths,946954,Jeff,0.0,Lincoln Park,41.93089,-87.66946,Entire home/apt,761.0,2,113,26-10-2023,0.91,1,344,6,2262746
3292054.0,Home in Chicago · ★4.95 · 3 bedrooms · 4 beds · 3 baths,5960265,Courtney And Garrett,0.0,Lake View,41.94278,-87.65621,Entire home/apt,263.0,2,248,03-12-2023,2.16,2,0,34,R23000105796
1356190.0,Home in Chicago · ★4.97 · 1 bedroom · 1 bed · 1 private bath,3069675,Gabrielle,0.0,Logan Square,41.91984,-87.68962,Private room,90.0,3,425,07-11-2023,3.4,1,0,41,R17000015398
1361421.0,Hostel in Chicago · ★4.43 · 1 bedroom · 1 bed · 11 shared baths,7391164,Wrigley Hostel,0.0,Lake View,41.9459,-87.65461,Private room,120.0,32,40,23-05-2021,0.33,5,303,0,R20000058693
1392594.0,Home in Chicago · ★4.62 · 3 bedrooms · 3 beds · 2 baths,7528098,Eileen,0.0,Uptown,41.96909,-87.67407,Entire home/apt,175.0,4,30,14-10-2023,0.24,1,273,3,R22000079042
3308694.0,Rental unit in Chicago · ★4.88 · 2 bedrooms · 3 beds · 1 bath,16707041,Matthew,0.0,Near West Side,41.88711,-87.6438,Entire home/apt,299.0,2,114,26-11-2023,1.29,2,0,16,R21000072734
1417110.0,Condo in Chicago · 2 bedrooms · 2 beds · 1 bath,7622794,Leah,0.0,Uptown,41.97516,-87.67227,Entire home/apt,0.0,32,0,0,0.0,1,0,0,0
3385966.0,Rental unit in Chicago · ★4.80 · 2 bedrooms · 2 beds · 2 baths,9995028,Chad,0.0,Lake View,41.93594,-87.66953,Entire home/apt,178.0,32,190,11-11-2023,1.81,1,139,4,C17000006773
3962072.0,Loft in Chicago · ★4.76 · 2 bedrooms · 2 beds · 1 bath,20528154,Gabriela,0.0,Near West Side,41.88503,-87.68664,Entire home/apt,92.0,3,128,14-10-2023,1.13,1,365,15,R22000092133
3434136.0,Rental unit in Chicago · ★4.88 · 1 bedroom · 1 bed · 1 bath,17217012,Janet,0.0,Lake View,41.94159,-87.65099,Private room,75.0,32,177,05-07-2023,1.54,1,0,8,R17000013279
3445991.0,Home in Chicago · ★4.17 · 1 bedroom · 1 bed · 1 shared bath,13389580,Ed,0.0,Dunning,41.94418,-87.79895,Private room,35.0,32,6,20-04-2022,0.05,2,89,0,City registration pending
3979385.0,Home in Chicago · ★4.89 · 2 bedrooms · 2 beds · 1 bath,20624213,Karen,0.0,Uptown,41.95669,-87.64847,Entire home/apt,140.0,2,327,25-11-2023,2.89,1,245,20,R19000047696
3979425.0,Condo in Chicago · ★5.0 · 1 bedroom · 2 beds · 2.5 baths,20624315,Molly,0.0,West Town,41.9011,-87.69184,Entire home/apt,0.0,32,3,17-07-2017,0.03,1,0,0,City registration pending
4051574.0,Rental unit in Chicago · ★4.71 · 2 bedrooms · 2 beds · 1 private bath,21009309,Joshua,0.0,Lake View,41.9391,-87.64573,Private room,0.0,32,21,13-08-2018,0.21,2,0,0,City registration pending
3453656.0,Condo in Chicago · ★4.98 · 1 bedroom · 1 bed · 1 private bath,17405364,Jennifer,0.0,Rogers Park,42.00146,-87.66982,Private room,75.0,10,41,24-05-2023,0.4,3,166,2,R21000073244
3485081.0,Guest suite in Chicago · ★4.49 · Studio · 1 bed · 1 bath,11848299,Anton,0.0,West Town,41.90788,-87.68075,Private room,0.0,32,178,12-10-2021,1.55,2,0,0,R17000014102
4051584.0,Rental unit in Chicago · ★4.86 · 2 bedrooms · 2 beds · 2 baths,21009309,Joshua,0.0,Lake View,41.94047,-87.64578,Entire home/apt,0.0,32,29,01-12-2019,0.26,2,0,0,City registration pending
4067870.0,Home in Chicago · ★4.81 · 1 bedroom · 1 bed · 1.5 shared baths,1559157,Amanda,0.0,Lower West Side,41.84828,-87.68021,Private room,82.0,2,134,22-10-2023,1.23,3,260,18,R20000054162
4075630.0,Rental unit in Chicago · ★4.87 · 1 bedroom · 2 beds · 1 bath,16864162,Brittany,0.0,West Town,41.90384,-87.66765,Entire home/apt,0.0,32,337,21-08-2022,3.02,1,0,0,R21000073879
3517984.0,Rental unit in Chicago · ★4.96 · 1 bedroom · 1 bed · 1 private bath,11294056,Amanda,0.0,Hyde Park,41.79963,-87.59186,Private room,75.0,1,420,08-12-2023,3.69,1,32,51,R17000015187
3570616.0,Rental unit in Chicago · ★4.74 · 1 bedroom · 2 beds · 1 bath,3920450,Vas,0.0,Logan Square,41.93047,-87.7196,Entire home/apt,75.0,32,156,29-10-2023,1.36,4,132,5,0
4083903.0,Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,21178487,Fatimah,0.0,Grand Boulevard,41.80392,-87.6108,Entire home/apt,150.0,32,3,01-03-2020,0.06,1,89,0,R21000075485
3590692.0,Rental unit in Chicago · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,12955486,Luke & Ligia,0.0,Edgewater,41.99103,-87.66166,Private room,49.0,20,46,05-10-2023,0.4,3,176,4,R18000034100
4096995.0,Rental unit in Chicago · ★4.61 · 1 bedroom · 3 beds · 1 shared bath,2880338,Elizabeth,0.0,Uptown,41.96264,-87.67296,Private room,35.0,32,31,04-07-2023,0.28,2,180,5,R17000015627
4105283.0,Rental unit in Chicago · ★4.96 · 1 bedroom · 1 bed · 1 bath,18649856,Rachel,0.0,Edgewater,41.99701,-87.66099,Entire home/apt,42.0,75,211,15-09-2023,1.88,1,214,6,R22000090276
3638744.0,Condo in Chicago · ★4.78 · 1 bedroom · 1 bed · 1 bath,837429,Petru,0.0,Irving Park,41.95965,-87.72016,Entire home/apt,69.0,32,46,01-12-2022,0.41,1,107,0,R17000014762
4150121.0,Rental unit in Chicago · ★4.73 · 1 bedroom · 1 bed · 1 bath,2441500,Lisa,0.0,Lake View,41.94987,-87.64611,Entire home/apt,115.0,2,478,26-11-2023,4.28,1,0,46,R23000103593
3639045.0,Guest suite in Chicago · ★4.40 · 1 bedroom · 2 beds · 1 bath,8607123,Grainne,0.0,West Ridge,41.99595,-87.67545,Entire home/apt,65.0,32,5,03-10-2020,0.08,2,189,0,R17000015507
3666681.0,Rental unit in Chicago · ★4.92 · Studio · 1 bed · 1 bath,3965428,Rob,0.0,Near North Side,41.88853,-87.63399,Entire home/apt,170.0,90,13,11-09-2019,0.11,72,365,0,City registration pending
4156913.0,Condo in Chicago · ★4.98 · 2 bedrooms · 2 beds · 2 baths,6874747,Brian,0.0,Uptown,41.96705,-87.65772,Entire home/apt,157.0,2,179,11-12-2023,1.72,1,132,79,R22000081484
4214683.0,Rental unit in Chicago · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,21872907,Tamiz,0.0,Irving Park,41.95107,-87.71005,Private room,60.0,2,153,10-11-2023,1.37,1,168,36,R22000091106
3696178.0,Condo in Chicago · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,18742622,Barbara,0.0,Rogers Park,42.0222,-87.67226,Private room,68.0,2,72,08-11-2023,0.68,2,328,10,R23000109108
3742513.0,Rental unit in Chicago · ★4.78 · 1 bedroom · 1 bed · 2 shared baths,2907254,Joe,0.0,West Ridge,42.0168,-87.68771,Shared room,28.0,1,156,16-09-2023,1.37,15,0,12,R21000075752
4227003.0,Condo in Chicago · ★4.83 · 1 bedroom · 2 beds · 1 bath,21937279,Claudia,0.0,Loop,41.87346,-87.62843,Entire home/apt,139.0,3,40,11-11-2022,1.04,1,19,0,R20000057868
3761023.0,Home in Chicago · ★4.83 · 1 bedroom · 3 beds · 1 bath,14015437,Andrew &  Diane,0.0,Bridgeport,41.83615,-87.64638,Entire home/apt,0.0,3,78,25-09-2023,0.85,1,0,6,R23000105445
4243309.0,Condo in Chicago · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,21924626,Nathan,0.0,Lake View,41.94124,-87.64941,Private room,83.0,1,375,03-12-2023,3.42,2,313,28,R22000091244
3783533.0,Rental unit in Chicago · ★4.87 · 2 bedrooms · 3 beds · 1 bath,19416379,Glenda,0.0,Humboldt Park,41.898048,-87.702972,Entire home/apt,126.0,32,363,09-10-2023,3.22,1,179,18,R17000018703
4243905.0,Home in Chicago · ★4.94 · 2 bedrooms · 2 beds · 2 baths,22022871,Jill,0.0,Logan Square,41.9254,-87.69753,Entire home/apt,250.0,7,53,07-11-2023,0.52,1,365,5,R23000095686
4257285.0,Condo in Chicago · ★4.96 · 2 bedrooms · 1 bed · 1 shared bath,2915265,Felice,0.0,Edgewater,41.99632,-87.66385,Private room,65.0,3,71,10-10-2023,0.64,2,351,10,R22000091618
3792844.0,Condo in Chicago · ★5.0 · 1 bedroom · 2 beds · 1 private bath,19471032,Alberto,0.0,Loop,41.877,-87.63055,Private room,55.0,32,9,01-10-2023,0.3,1,224,3,R21000074087
4335812.0,Townhouse in Chicago · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,4010906,Bobbie,0.0,Grand Boulevard,41.81793,-87.61291,Private room,95.0,5,12,09-10-2023,0.12,4,365,1,R23000106145
4365466.0,Rental unit in Chicago · ★4.76 · 1 bedroom · 1 bed · 2 shared baths,2907254,Joe,0.0,West Ridge,42.01653,-87.68788,Shared room,28.0,1,111,07-12-2023,1.0,15,176,6,R21000075752
3809530.0,Rental unit in Chicago · ★4.98 · 1 bedroom · 1 bed · 1 bath,19578992,Laura,0.0,West Town,41.90173,-87.67359,Entire home/apt,257.0,32,103,09-10-2023,0.91,3,364,1,R17000015699
4370895.0,Rental unit in Chicago · ★4.60 · 2 bedrooms · 3 beds · 1 bath,10691960,Kayla,0.0,Near North Side,41.90487,-87.62747,Entire home/apt,225.0,32,96,06-06-2022,0.87,1,178,0,City registration pending
3811926.0,Home in Chicago · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,11231030,Erik,0.0,West Lawn,41.78392,-87.72921,Private room,39.0,1,500,30-11-2023,4.39,2,0,45,R17000014945
3870522.0,Condo in Chicago · ★4.80 · 2 bedrooms · 3 beds · 1 bath,3771351,Dorie,0.0,Uptown,41.97351,-87.66574,Entire home/apt,194.0,4,50,26-06-2023,0.46,1,0,4,R21000063111
4394093.0,Home in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 private bath,22810362,Anne,0.0,Lake View,41.95518,-87.66999,Private room,100.0,3,36,19-08-2023,0.34,1,168,2,R20000058491
3897045.0,Condo in Chicago · ★4.59 · 1 bedroom · 1 bed · 1 bath,3843347,Andrea,0.0,Near North Side,41.89637,-87.62726,Entire home/apt,98.0,32,37,13-12-2023,0.33,3,364,1,City registration pending
4417718.0,Rental unit in Chicago · ★4.87 · 1 bedroom · 1 bed · 1 private bath,1096941,Angela,0.0,Irving Park,41.96114,-87.70514,Private room,50.0,25,23,19-08-2023,0.21,1,309,4,R18000036419
3946324.0,Home in Chicago · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,20449664,John,0.0,Dunning,41.94306,-87.79432,Private room,95.0,3,30,22-08-2023,0.27,4,89,4,R22000090510
4457161.0,Rental unit in Chicago · ★4.98 · 3 bedrooms · 3 beds · 1 bath,23128169,Jeanne,0.0,North Center,41.95931,-87.67795,Entire home/apt,199.0,2,89,20-09-2023,0.81,1,266,9,R17000018685
3951336.0,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,20130521,Kevin,0.0,Near North Side,41.89874,-87.61862,Entire home/apt,0.0,32,1,18-07-2021,0.03,1,0,0,City registration pending
3953322.0,Home in Chicago · ★4.80 · 3 bedrooms · 3 beds · 2.5 baths,20490917,Robert,0.0,Lincoln Park,41.91374,-87.64014,Entire home/apt,109.0,1,183,30-10-2023,1.91,2,258,21,R21000070485
4484723.0,Rental unit in Chicago · ★4.86 · 1 bedroom · 1 bed · 1 bath,2153,Linda,0.0,Near North Side,41.90317,-87.63392,Entire home/apt,0.0,32,7,25-06-2023,0.08,12,0,1,R18000024411
6053269.0,Aparthotel in Chicago · ★4.85 · 2 bedrooms · 2 beds · 2 baths,24705990,Rick,0.0,Uptown,41.97106,-87.66777,Private room,328.0,3,20,01-08-2021,0.19,11,268,0,2328618
4503414.0,Home in Chicago · ★4.55 · 1 bedroom · 1 bed · 0 shared baths,20059524,M2m.Management.Llc@Gmail.Com,0.0,Armour Square,41.85565,-87.63322,Private room,33.0,32,11,05-12-2021,0.17,1,213,0,City registration pending
4567558.0,Rental unit in Chicago · ★4.64 · 2 bedrooms · 2 beds · 1 shared bath,2169532,Adam,0.0,Irving Park,41.95501,-87.73814,Private room,107.0,32,131,11-10-2022,1.2,1,89,0,R21000061825
6057908.0,Rental unit in Chicago · ★4.83 · 2 bedrooms · 2 beds · 1 bath,31673,Cathy,0.0,Lake View,41.93886,-87.65391,Entire home/apt,146.0,2,383,03-12-2023,3.68,1,321,53,R21000069919
6065318.0,Home in Chicago · ★4.95 · 1 bedroom · 3 beds · 1 private bath,20374823,Nick,0.0,North Center,41.94815,-87.68459,Private room,69.0,2,492,10-12-2023,4.68,1,298,69,R21000073961
4592031.0,Townhouse in Chicago · ★4.96 · 2 bedrooms · 2 beds · 2 shared baths,23803571,Tomasso,0.0,Uptown,41.96574,-87.65747,Private room,100.0,1,135,02-10-2023,1.62,1,153,19,R21000074243
4598631.0,Condo in Chicago · ★4.61 · 2 bedrooms · 6 beds · 2 baths,1649647,Bianca,0.0,West Town,41.9116,-87.66693,Entire home/apt,128.0,32,307,01-04-2023,2.78,5,365,1,c
6086065.0,Rental unit in Chicago · ★4.96 · 2 bedrooms · 3 beds · 1 bath,27005011,Doug,0.0,Logan Square,41.92428,-87.69222,Entire home/apt,77.0,32,82,11-10-2022,0.81,1,179,0,R18000033615
4632510.0,Rental unit in Chicago · ★4.79 · 2 bedrooms · 2 beds · 1 bath,1563534,Lizzie,0.0,West Town,41.90376,-87.69556,Entire home/apt,93.0,32,161,03-11-2023,1.48,1,228,2,R18000028038
6103492.0,Rental unit in Chicago · ★4.63 · 2 bedrooms · 2 beds · 2 baths,31669178,Donna,0.0,Portage Park,41.95993,-87.74773,Entire home/apt,59.0,32,16,19-06-2023,0.15,6,363,4,R18000024333
6133986.0,Loft in Chicago · ★4.67 · 2 bedrooms · 2 beds · 1 bath,4267791,Levar,0.0,Near West Side,41.88796,-87.6445,Entire home/apt,279.0,32,45,24-10-2021,0.43,1,90,0,City registration pending
4644849.0,Rental unit in Chicago · ★4.82 · 2 bedrooms · 1 bed · 1 bath,24047255,Yana,0.0,Uptown,41.95904,-87.64822,Entire home/apt,0.0,2,77,08-10-2023,0.73,1,0,26,R22000076568
4662201.0,Loft in Chicago · ★4.86 · 1 bedroom · 2 beds · 1 private bath,24124115,Syed,0.0,West Town,41.900188,-87.661751,Private room,100.0,32,28,15-10-2022,0.25,1,365,0,R21000072502
6153674.0,Rental unit in Chicago · ★4.73 · 3 bedrooms · 3 beds · 2 baths,683529,Joe,0.0,North Center,41.94078,-87.68115,Entire home/apt,193.0,2,40,01-10-2023,0.43,23,365,5,2083762
4730797.0,Home in Chicago · ★4.83 · 1 bedroom · 2 beds · 1 shared bath,2892101,Justine,0.0,Logan Square,41.92125,-87.70158,Private room,57.0,3,123,25-11-2023,1.16,2,154,15,R22000090201
6185638.0,Rental unit in Chicago · ★4.41 · 1 bedroom · 1 bed · 0 shared baths,12365760,Greg,0.0,Avondale,41.94165,-87.71665,Private room,0.0,32,153,20-10-2019,1.46,1,0,0,R17000015084
4731523.0,Home in Chicago · ★4.85 · 1 bedroom · 2 beds · 1 shared bath,2892101,Justine,0.0,Logan Square,41.92286,-87.70154,Private room,53.0,3,80,21-11-2023,0.74,2,0,13,R22000090201
6232258.0,Rental unit in Chicago · ★4.65 · 2 bedrooms · 3 beds · 1 bath,32336500,Daniel,0.0,Humboldt Park,41.908515,-87.709857,Entire home/apt,58.0,1,313,31-10-2023,2.99,2,0,20,R18000035557
4785815.0,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,24671850,Kelly,0.0,Lake View,41.94207,-87.64757,Entire home/apt,0.0,32,65,16-03-2020,0.63,1,0,0,R20000054128
6288917.0,Home in Chicago · ★4.62 · 2 bedrooms · 3 beds · 1 private bath,20449664,John,0.0,Dunning,41.9422226,-87.79497528,Private room,125.0,5,26,26-06-2023,0.29,4,269,4,R22000090510
4786970.0,Loft in Chicago · ★4.81 · 1 bedroom · 1 bed · 1.5 shared baths,24676863,William,0.0,West Town,41.90992,-87.67521,Private room,119.0,32,69,10-11-2023,0.65,3,319,8,R19000051167
6363328.0,Rental unit in Chicago · ★4.83 · Studio · 1 bed · 1 bath,33154489,Sara,0.0,Lincoln Square,41.96857,-87.69577,Entire home/apt,89.0,3,230,25-11-2023,2.26,1,350,30,R22000079565
4793938.0,Aparthotel in Chicago · ★4.93 · 2 bedrooms · 2 beds,24705990,Rick,0.0,Uptown,41.97106,-87.66777,Hotel room,328.0,3,90,20-08-2023,0.84,11,272,11,2328618
4803582.0,Guesthouse in Chicago · ★4.76 · 1 bedroom · 1 bed · 1 bath,24267774,Barbara,0.0,West Town,41.90596,-87.67569,Entire home/apt,135.0,32,155,09-10-2023,1.45,1,365,21,R17000013739
6365974.0,Bungalow in Chicago · ★4.79 · 2 bedrooms · 2 beds · 1 bath,31669178,Donna,0.0,Hegewisch,41.65064,-87.54074,Entire home/apt,79.0,32,43,12-11-2023,0.41,6,179,2,R18000024333
4840199.0,Serviced apartment in Chicago · ★4.90 · 3 bedrooms · 3 beds · 2 baths,24705990,Rick,0.0,Uptown,41.97095,-87.66798,Entire home/apt,429.0,3,30,03-12-2023,0.29,11,265,3,2328618
6374350.0,Townhouse in Chicago · ★4.95 · 1 bedroom · 1 bed · 1 private bath,6700231,Petra,0.0,North Center,41.94812,-87.68333,Private room,79.0,2,190,19-11-2023,1.85,1,243,37,R17000015257
4840753.0,Boutique hotel in Chicago · ★4.97 · 1 bedroom · 2 beds · 1 shared bath,24705990,Rick,0.0,Uptown,41.97106,-87.66777,Private room,260.0,3,38,31-03-2023,0.35,11,273,5,2328618
4852830.0,Condo in Chicago · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,597871,Matt,0.0,Lincoln Park,41.91233,-87.65146,Private room,120.0,2,313,29-10-2023,2.92,1,0,31,R17000015165
6374890.0,Rental unit in Chicago · ★4.80 · 1 bedroom · 1 bed · 1 bath,33221491,Mary,0.0,West Town,41.89972,-87.69722,Entire home/apt,119.0,32,66,26-11-2023,0.64,1,317,5,R21000073024
4872152.0,Rental unit in Chicago · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,21922655,Angelica,0.0,West Town,41.90637,-87.68954,Private room,48.0,1,258,01-12-2023,2.4,3,58,19,R23000105355
4923963.0,Rental unit in Chicago · ★4.38 · 1 bedroom · 2 beds · 1 bath,23197213,Doral,0.0,Grand Boulevard,41.80944,-87.61664,Entire home/apt,100.0,32,29,27-08-2022,0.3,2,365,0,R17000013470
6378085.0,Rental unit in Chicago · ★4.71 · 2 bedrooms · 3 beds · 1 bath,33245101,Rosa,0.0,Irving Park,41.95185,-87.70459,Entire home/apt,115.0,2,86,22-10-2023,1.71,2,81,16,R19000051596
4925062.0,Home in Chicago · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,25368785,Ellen,0.0,Pullman,41.687,-87.6076,Private room,0.0,32,7,12-06-2018,0.07,1,0,0,R20000053645
6386641.0,Rental unit in Chicago · ★4.94 · 2 bedrooms · 2 beds · 1 bath,214243,Sarah,0.0,West Town,41.89224868,-87.67495972,Entire home/apt,126.0,2,18,27-11-2023,3.18,1,136,18,R23000101353
6396451.0,Condo in Chicago · ★4.92 · 2 bedrooms · 2 beds · 2 baths,33352393,Andrew,0.0,Near West Side,41.86156,-87.64676,Entire home/apt,0.0,32,25,20-08-2017,0.24,1,0,0,City registration pending
4930338.0,Condo in Chicago · ★4.67 · 1 bedroom · 1 bed · 1 bath,23197213,Doral,0.0,Grand Boulevard,41.81214,-87.61328,Entire home/apt,146.0,32,24,17-07-2018,0.23,2,365,0,City registration pending
6419072.0,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 2 baths,7430573,Melissa,0.0,Irving Park,41.95533,-87.73082,Entire home/apt,0.0,32,8,14-10-2017,0.09,1,0,0,City registration pending
5074013.0,Rental unit in Chicago · ★4.98 · 2 bedrooms · 2 beds · 1 bath,10209853,Tatiana & Roupen,0.0,Near North Side,41.89295,-87.62217,Entire home/apt,275.0,2,354,10-12-2023,3.35,2,152,38,R21000071014
6423299.0,Rental unit in Chicago · ★4.91 · 3 bedrooms · 4 beds · 2 baths,5228189,Matthew,0.0,West Town,41.8948,-87.65661,Entire home/apt,221.0,2,326,03-12-2023,3.13,24,353,25,2385047
6424931.0,Rental unit in Chicago · ★4.31 · 2 bedrooms · 2 beds · 1 bath,31669178,Donna,0.0,Portage Park,41.95965,-87.74889,Entire home/apt,99.0,32,16,21-05-2023,0.15,6,364,2,R18000024333
5102125.0,Condo in Chicago · ★4.86 · 1 bedroom · 1 bed · 1.5 shared baths,10613587,Saurin,0.0,West Town,41.89492,-87.65926,Private room,74.0,1,241,06-11-2023,2.61,5,180,37,R21000073001
6447131.0,Rental unit in Chicago · ★4.82 · 2 bedrooms · 2 beds · 2 baths,5640784,Dean,0.0,Near North Side,41.8972,-87.63442,Entire home/apt,129.0,32,192,15-06-2022,1.85,2,180,0,R17000013633
5117490.0,Home in Chicago · ★4.92 · 1 bedroom · 1 bed · 2 baths,1407749,Vladimir,0.0,West Town,41.89998,-87.69244,Private room,114.0,32,191,10-10-2023,1.78,1,179,3,R23000096790
6460914.0,Home in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,8759336,Patrice,0.0,West Ridge,42.00651,-87.68432,Entire home/apt,0.0,32,28,29-12-2019,0.27,1,0,0,R17000014391
5126218.0,Home in Chicago · ★5.0 · 3 bedrooms · 3 beds · 3 baths,13228002,Martha,0.0,Logan Square,41.92026,-87.67979,Entire home/apt,175.0,32,6,30-07-2023,0.07,1,275,1,R17000014777
5185790.0,Condo in Chicago · 3 bedrooms · 4 beds · 3.5 baths,26819996,Jon,0.0,West Town,41.8911,-87.66947,Entire home/apt,5000.0,32,0,0,0.0,1,364,0,City registration pending
6472628.0,Home in Chicago · ★4.78 · 1 bedroom · 1 bed · 1.5 shared baths,33813743,Zandra,0.0,Lower West Side,41.84998,-87.67714,Private room,68.0,3,51,06-08-2023,0.49,2,362,2,R21000073252
5195252.0,Condo in Chicago · ★4.89 · 1 bedroom · 1 bed · 1 private bath,26874445,Sebastien,0.0,West Town,41.90451,-87.67943,Private room,55.0,32,177,05-12-2022,1.74,2,0,0,R21000064479
6480445.0,Rental unit in Chicago · ★4.90 · 3 bedrooms · 3 beds · 1 bath,28172807,Sadie Rose And Patrick,0.0,Avondale,41.93395,-87.71078,Entire home/apt,160.0,2,261,03-12-2023,2.84,1,0,40,R19000040422
